,0
18699,14739.061710151844
13967,6155.841925072484
3486,2215.935702701099
3886,1617.9237443562597
8935,5514.039205768146
17413,-6618.926385439467
17307,-31354.117579494603
3478,25737.041098508053
9958,-5333.956668296829
10864,-5987.431253829971
9664,-6982.739342278335
15904,-14872.656697903294
17353,5255.225144595839
4909,2847.7715587629937
10399,-4968.027451550588
14963,-1182.209930115845
9905,18809.598488254473
4554,40.154396262485534
7267,5936.55442349799
387,-1488.6470915027894
1493,-7308.982132986654
18510,8185.813027071301
8139,9950.523628056515
18730,-6166.482678287663
424,37439.54437638214
3526,11356.47712351149
3213,10014.375076443423
15573,-16109.45642835414
18903,-3698.3030065800995
12136,-799.5556608489715
12459,18886.47023468092
8843,49959.97983083036
17665,-2948.92592327483
18315,8522.64362358069
7738,-8232.845603737514
16415,-24781.599887317047
11451,-3173.946669848636
6266,-7952.06186034251
5761,-2653.5227157319896
11725,552.7446557460353
8735,-11507.422335794661
2225,11488.634531987365
13181,-9042.286919693463
18941,75378.76831250824
13906,6151.584199561272
17346,-3325.331997332163
16322,2555.9345977846533
6977,-22323.10793110961
2119,-1.3969838619232178e-09
3643,-24781.549201508053
977,27496.649065707345
16720,-17406.295439105015
12630,-10028.66845588712
7821,-279.10232912329957
6846,6184.197861897759
15503,11696.039801772218
705,-5938.323306617327
15881,3663.4928079908714
6252,-1015.3944342010655
3488,2634.2494473541155
17339,6085.332639554981
2300,-8054.119137461763
273,71.63623915007338
9920,-11705.93098989781
17311,-22782.130025131628
15916,2037.8501545158215
13217,622.0237612738274
13690,-13781.472889099736
7443,13578.889451739844
10575,0.0
7730,-681.5701728006825
18040,-9550.986124964431
18490,2902.3816619315185
18811,-1107.8808437664993
13606,-4.656612873077393e-10
18865,-9122.70573758334
9422,13568.565943087451
1430,-109.13438037736341
12539,2696.3048063605092
2167,13701.071694463491
9209,5553.119115969166
14118,-2211.9956711172126
10226,-13772.032056008931
5332,-23338.14889776334
13471,11934.95335320197
2184,23069.512719302904
12914,14784.355302214622
15228,24917.323983945884
8225,-4940.33018771885
10029,29389.010010088794
5809,-10502.70556596201
1611,6193.490097957198
16570,23728.411653191783
4914,2570.972548449412
6443,-11498.550542251673
11557,-16193.493982300628
16620,-16943.853740585037
1512,-2211.9956711172126
11660,7392.052226389293
3184,-704.5448349621147
8739,-2863.6767754736356
18461,-1240.4100210247561
2641,19405.49525233358
8408,9649.730377314147
13469,-9550.986124964431
6011,-24917.386310278904
13813,-13481.705051237252
5496,11203.18525927607
10527,-4966.797065262217
12000,8091.591188753489
2408,-19712.970681080595
13544,194.207141475752
14337,-3693.534129554406
4574,-2726.2355243382044
6424,6405.439253370743
1123,15746.387751060538
2360,9610.77536446182
4342,-4417.618547019549
4046,8928.476598094217
2519,13484.914039440453
9529,-5625.819273035973
13816,15163.10259191133
1355,-3350.067774130497
16083,11312.294659603853
12325,11811.340425247792
14019,7241.804554319009
6076,19862.574330297764
7341,2120.6995968474075
18901,5889.445279825479
15346,-15874.45642835414
16102,-19626.261777478736
18526,-9690.257505347952
9213,-13187.194502296858
290,-2512.0830162530765
15468,-2815.3329908014275
1712,-2567.596932773944
3511,-4138.900131106842
5090,-6295.711150967982
2998,-2643.042263191659
8589,-14205.75356922578
2112,2332.216315940954
12221,5266.718541502021
16692,14706.026696777437
3930,-7167.330649883486
4850,-1974.2875279695727
16507,-9129.544167392422
9473,871.8873121310025
12233,-3779.25024296809
2578,-18359.88111475529
4580,-18049.555379850324
2937,5224.1937181963585
852,-5901.467399296816
18736,-6373.535524040461
9870,9360.261887419038
4980,-13859.593538077548
12446,13676.88251619786
4168,14411.411653191783
5019,-76.02698938595131
18449,25236.36615178315
3755,-19762.846284352243
2267,15219.467217894271
10132,-4625.964446130209
733,3617.0736145605333
18521,13057.634531987365
19064,356.0038153822534
2796,-12238.292027662043
11444,-8876.249868181534
13303,6342.82196739316
9050,17945.411653191783
6440,8665.339497977402
14034,-11282.798943480942
15783,93.9169837469235
9423,20920.084648420103
16660,-12306.067379984073
18822,-12468.62951991288
14063,8111.294413238298
4202,2634.2494473541155
5282,8408.115140589885
12912,-23298.47231989354
18470,-1684.9196845097467
10567,-20002.044249010738
2879,-9726.611948112957
11386,-6195.33018771885
9899,-17480.501001672354
2174,-14491.542697415221
17775,-1648.5925507792272
7780,17301.72899245564
4294,16022.542562700808
15006,-15771.126967341173
15067,6220.24209325714
13632,-9801.33018771885
7112,2498.160795048345
13733,2871.972548449412
10818,-5800.784440180287
17281,22136.011632146314
6712,10107.3867513882
7801,-4453.714823837392
8364,-8174.76248028595
3415,-28650.310063331388
10940,8895.750131818466
4954,-881.352029657457
18136,-3585.4150740532205
4125,-14871.269545200747
8280,-1049.416492654942
18226,15746.387751060538
7386,5670.379365308676
8157,11195.084648420103
16423,-1473.0528380502947
11236,7910.430082317907
12125,-719.1225368301384
4540,12196.532154358923
1554,-4791.859728120733
970,-13142.241542327683
7132,-16456.14555232087
3047,-11799.938393998425
12925,-2743.0263090152293
10305,11343.127190240659
3288,-5832.938581193797
11651,11224.415343168657
5259,41402.8824205054
2616,-2114.0269893859513
12823,-7435.937949324492
4032,10188.872919400688
2503,-8743.979329010006
17477,-7856.870798567776
7898,-17004.20485582901
651,-6809.894605006557
265,-510.58443075744435
9183,7594.9720418001525
13002,6257.570477518253
3111,-1.3969838619232178e-09
8969,3920.448959588073
5385,-13867.866482300684
13648,-9446.730907991529
4848,-550.027451550588
9816,3603.158879578579
1035,-8690.846699102316
17221,-19460.775518226903
5142,-1831.5623091664165
12281,7951.255462373607
14433,7604.135225555394
4609,19447.512719302904
18196,-4402.568704832811
10302,-9171.260766978376
12973,9360.261887419038
15220,-12623.627599467523
4128,-10777.765862836037
6399,-4403.192986647598
12222,23852.630843251478
4084,28413.97823610995
3704,24411.649065707345
16659,-9964.639397881925
2678,10037.565943087451
10041,646.3145307004452
11717,1581.3248244193383
9178,-5764.128517661709
11320,14255.004898074549
327,3480.849857245572
17359,-655.9466698486358
8626,-991.608463270124
11854,27251.750131818466
1272,18248.36938398052
7551,-10593.516371876933
1027,102296.13949735463
13130,-786.2122217328288
17279,-18254.20363151841
4058,13272.426445954014
3910,-5625.819273035973
5658,15434.655564297456
13515,-5987.431253829971
16361,3895.0950415045954
3894,3475.352905270178
5836,-10807.291850078851
1084,-11552.372278803494
3571,-13874.538918456063
13694,-6844.93098989781
8443,-1059.7757744439878
14425,-5802.929435172118
13674,8939.214430271182
1346,-5242.5849187388085
15447,7604.135225555394
8142,4459.159837217536
16864,1412.7662399038672
18808,-500.4507954264991
17788,-2813.1137829180807
4021,-1717.9653221415356
15247,13744.786337118596
11585,3640.4497664314695
13578,-8589.560965284705
15947,-4103.927480804734
5857,-5388.323306617327
12141,7694.185618838295
17249,-5427.0866844528355
10329,-16128.197803339455
8985,8367.430388573557
11484,-3017.7272091004997
2602,2673.5505487658083
11491,10232.467217894271
6641,11882.520862500183
7913,7242.051222517155
5015,-2700.454945608508
14633,-8265.410021024756
15763,-11991.714167754166
3686,10479.747509608977
7161,-9825.816825172864
16600,-32722.75529442914
3652,-3849.5464117531665
14186,1273.1644817260094
14699,-18190.00824957015
3984,-16053.065860402305
4073,8620.146568098571
8776,24802.71140186861
5438,-3962.3727783421054
10228,-1020.6231871065684
1383,39522.26274475455
4842,5991.401540837251
3376,-15765.599887317047
4119,-32443.129396740813
15591,-9144.479878483806
7687,-12112.615001423284
8991,-4695.892588554416
2636,4018.851197929587
8710,-6078.098697722424
15527,4473.082597949542
18592,-5410.504900499713
1429,5664.778225574177
15252,9925.82816227572
12129,-4603.656518603675
12244,17855.294141899794
13480,1987.1543962624855
15439,-3403.1649559913203
12877,7012.710683242418
18179,35683.16247053398
14832,-5780.41507405322
11856,-608.4483104264364
10365,-4156.117347960826
1227,-21400.96405124152
5441,-3083.29727174202
1006,15746.387751060538
11249,16711.084648420103
11212,-774.7072866526432
15500,-4887.427387691103
11751,12998.78776498232
16544,8824.454817663878
8076,-11970.033636372536
3394,12746.979563185945
8962,1213.4381378353573
6173,-4413.585465196054
7360,-14749.573955210391
15617,-9827.372278803494
15457,-14729.28932329733
12361,-3365.6634820322506
19130,13738.646122237667
5026,-4791.859728120733
9610,-17908.111844441853
8487,2075.404951117467
5576,-11692.845603737514
13259,6735.090039173141
17195,8720.164939729962
16207,2483.9961608806625
4401,-7373.4109051330015
12888,7053.227459641639
17341,-8130.670706505887
17333,4667.229531362653
5549,-1482.1083406256512
16298,-15114.261260211002
6301,8026.691045086365
4936,4779.8630037354305
8484,-863.0803949120454
11888,-6950.482678287663
5502,-383.94801053218544
15532,-10596.567600234412
14331,4054.812748869881
8664,21206.084648420103
6,-3604.0269893859513
1535,-13358.855458573904
13637,-2587.409444199875
8452,1273.1644817260094
15553,579.7999334926717
247,5323.925945115741
9091,-1916.6474778642878
3752,4604.465800438542
17342,-28160.331156532746
1747,-10493.004731271416
4989,7711.43277083477
11911,-16732.197501732502
19225,-19448.817930159625
16479,14487.47643229831
13484,-12243.56870483281
2909,-12738.282513385639
13344,3091.690777060576
17494,-11241.027451550588
4156,12007.702710313257
7575,-13265.14716822235
8351,39575.22746446123
15584,-6532.128055497073
18984,-12739.329582683742
5653,-7272.225831462536
13896,11603.8862061752
17683,13424.568284005392
1397,4747.374107495416
10881,-7068.567600234412
7319,-3395.645613802597
7834,-4.656612873077393e-10
1328,3844.9730106140487
15537,-2215.617873868905
3974,13007.456494401675
18556,-5388.033937806264
16439,-1304.0830162530765
2647,-19960.0932072727
3926,-3085.51708546374
4113,-12243.56870483281
9619,-15146.298199425451
8310,-9883.134177105036
17759,6599.703850931488
4373,-167.5569675406441
15657,15730.881567801815
17322,-18237.675855145324
558,-2343.2552225547843
6385,-1286.3319973321632
16208,10188.283752128482
6700,-12807.234188230708
3310,-7972.124945587944
8030,-1531.4891035873443
3482,-9313.938264935743
16613,-7363.491755760275
137,15746.387751060538
12319,-14729.28932329733
17937,2723.972548449412
8097,4275.852244722191
5595,3859.789453752339
15297,-16026.249868181534
10765,-56.72031061723828
5937,641.024310448207
11443,4377.387515828945
12929,-10714.276423006784
8086,1466.6642101337202
7908,-8564.452000403777
7728,1145.68671215605
9571,-7627.393917010631
18867,2107.4376908335835
16638,-2726.696078210138
3978,-5566.350934292655
12513,-12595.916299976408
13126,9860.281280435156
18777,972.1262872209772
5525,4702.444067339413
14049,-12387.532782105729
9987,-11396.01434930088
10859,-8620.310050278902
1163,7689.046997790225
5561,2567.9965431899764
18199,-9.313225746154785e-10
17744,-15234.613443762995
7306,-5788.93801983865
4941,-12232.926385439467
16594,11948.387846753001
18194,-10586.359140553046
2498,-7876.365468012635
13815,36421.345867374446
11482,-5148.179164400324
5804,-10596.567600234412
11150,10588.745714538265
1290,-2431.9263854394667
1297,22347.98358230898
14068,14293.212047249079
7113,1169.8874213197269
10208,-308.5801309798844
3997,65888.34586737445
9128,4779.8630037354305
14898,27275.855535873212
715,2718.8751723151654
7836,-1533.7898688809946
361,-13436.235768594313
11685,-1416.1847164407372
18931,1124.5212431303225
8267,622.226906965021
11696,-3434.2889445447363
17769,-16250.298869450577
4007,-24528.604183591437
2540,-14267.665673134383
19105,7277.589978975244
17090,-9494.79577442864
11139,-3691.9866925431415
1444,7203.667801089119
18877,-11498.550542251673
6501,2227.213464589324
1157,-22658.758098301478
3958,-13053.93098989781
3721,-5052.647477864288
7094,31650.264989979565
6835,5730.7703057536855
16412,1452.3661517831497
460,-23296.360789129045
3851,-10370.306655143388
15105,-3913.2780764764175
2177,-2375.7938592918217
7625,4823.835290867835
10026,5277.971637272276
5186,-10031.829923786689
14099,11560.78514006408
9194,3990.4980457453057
1199,-8880.646162986755
4977,1771.7000830173492
8525,-5105.273308308329
4385,3569.8812476638705
2034,-16892.053750978783
16175,11824.714851525147
